datetime.utcnow;Btn_name;Action;In_Time_Interval
2021-01-27 09:41:30.606705;Btn1;pressed;True;[datetime.datetime(2021, 1, 27, 9, 41, 30, 99665), 0.10004941342329708, -0.4504751063065201, 0.17370284924329463];[datetime.datetime(2021, 1, 27, 9, 41, 30, 606705), 0.10001858536283362, -0.45022492389512025, 0.15912423513207083];[datetime.datetime(2021, 1, 27, 9, 41, 30, 899465), 0.09987870378814005, -0.44955819669212044, 0.18391016510076527]
2021-01-27 09:41:33.793422;Btn2;pressed;True;[datetime.datetime(2021, 1, 27, 9, 41, 33, 95714), -0.05007904064258321, -0.4505101823971313, 0.1740324120898421];[datetime.datetime(2021, 1, 27, 9, 41, 33, 793422), -0.04997959784479165, -0.44983009645423294, 0.16455479952366406];[datetime.datetime(2021, 1, 27, 9, 41, 34, 4360), -0.04994540162264406, -0.4495223210717754, 0.18248844962502292]
2021-01-27 09:41:36.627269;Btn1;pressed;True;[datetime.datetime(2021, 1, 27, 9, 41, 36, 96660), 0.10006325986402637, -0.4505003017616067, 0.17473260781607608];[datetime.datetime(2021, 1, 27, 9, 41, 36, 627269), 0.10000429914826432, -0.45019773069943214, 0.1585965756227389];[datetime.datetime(2021, 1, 27, 9, 41, 36, 895868), 0.0998748882709072, -0.4495410228905456, 0.1823457364241545]
2021-01-27 09:41:39.884436;Btn2;pressed;True;[datetime.datetime(2021, 1, 27, 9, 41, 39, 196058), -0.05007068618548142, -0.45043502584589246, 0.17639538566972507];[datetime.datetime(2021, 1, 27, 9, 41, 39, 884436), -0.05000805818186553, -0.45008624729783003, 0.15843539915669902];[datetime.datetime(2021, 1, 27, 9, 41, 40, 204978), -0.04994629670456202, -0.4495303770549978, 0.18660867657608485]
2021-01-27 09:41:42.797884;Btn1;pressed;True;[datetime.datetime(2021, 1, 27, 9, 41, 42, 195730), 0.10004557231608013, -0.4504206696797534, 0.17813245178417003];[datetime.datetime(2021, 1, 27, 9, 41, 42, 797884), 0.100004241574507, -0.4501603565850799, 0.16011331173680585];[datetime.datetime(2021, 1, 27, 9, 41, 43, 11526), 0.0998733960273342, -0.4495713667850772, 0.17994003859933863]
2021-01-27 09:41:45.899211;Btn2;pressed;True;[datetime.datetime(2021, 1, 27, 9, 41, 45, 295699), -0.05008873367708905, -0.45051612588161516, 0.1739432363500407];[datetime.datetime(2021, 1, 27, 9, 41, 45, 899211), -0.05000267114276374, -0.4498946741554491, 0.16543399159376018];[datetime.datetime(2021, 1, 27, 9, 41, 46, 102784), -0.049960049615340237, -0.44951119067973955, 0.18401357142709612]
2021-01-27 09:41:48.775210;Btn1;pressed;True;[datetime.datetime(2021, 1, 27, 9, 41, 48, 96367), 0.09999627069873299, -0.45038438271081593, 0.17851971592842514];[datetime.datetime(2021, 1, 27, 9, 41, 48, 775210), 0.1000741957543597, -0.4501783320367742, 0.15851141126594584];[datetime.datetime(2021, 1, 27, 9, 41, 49, 478), 0.09993766752494304, -0.44956416721422987, 0.18118719231425848]
2021-01-27 09:41:51.919290;Btn2;pressed;True;[datetime.datetime(2021, 1, 27, 9, 41, 51, 295900), -0.05008169910102791, -0.4505340978431123, 0.17195626616985593];[datetime.datetime(2021, 1, 27, 9, 41, 51, 919290), -0.050014134604313046, -0.44999781565099467, 0.16090662112509266];[datetime.datetime(2021, 1, 27, 9, 41, 52, 204712), -0.04995641322573429, -0.44954993932519444, 0.1843919768991311]
2021-01-27 09:41:54.811770;Btn1;pressed;True;[datetime.datetime(2021, 1, 27, 9, 41, 54, 303725), 0.10004752093587213, -0.45050373383447667, 0.17366714248417484];[datetime.datetime(2021, 1, 27, 9, 41, 54, 811770), 0.10000109788455909, -0.4501833193023885, 0.16018706368897787];[datetime.datetime(2021, 1, 27, 9, 41, 54, 997039), 0.09986841762827883, -0.44958602147755866, 0.1793526914802579]
2021-01-27 09:41:58.017031;Btn2;pressed;True;[datetime.datetime(2021, 1, 27, 9, 41, 57, 397002), -0.050078402430208516, -0.45050444104951104, 0.1720331282402585];[datetime.datetime(2021, 1, 27, 9, 41, 58, 17031), -0.04999940057468208, -0.45000832645745126, 0.16089871953771318];[datetime.datetime(2021, 1, 27, 9, 41, 58, 313865), -0.04993902279773367, -0.44953639666263107, 0.1824840261573126]
2021-01-27 09:42:00.955316;Btn1;pressed;True;[datetime.datetime(2021, 1, 27, 9, 42, 0, 395873), 0.10003357063045641, -0.45044091703874106, 0.17596474113112698];[datetime.datetime(2021, 1, 27, 9, 42, 0, 955316), 0.10003850457640184, -0.45027746668229823, 0.15867361511968472];[datetime.datetime(2021, 1, 27, 9, 42, 1, 202035), 0.09988817484371039, -0.4496008263069568, 0.18139642984553406]
2021-01-27 09:42:04.026336;Btn2;pressed;True;[datetime.datetime(2021, 1, 27, 9, 42, 3, 402712), -0.05008848340569914, -0.45051378583816665, 0.17520986933122434];[datetime.datetime(2021, 1, 27, 9, 42, 4, 26336), -0.050031145325152404, -0.4502224417827836, 0.1584748243575875];[datetime.datetime(2021, 1, 27, 9, 42, 4, 302878), -0.04994349290154449, -0.44950514205817904, 0.18391429775223161]
2021-01-27 09:42:06.919256;Btn1;pressed;True;[datetime.datetime(2021, 1, 27, 9, 42, 6, 296582), 0.10001763561137417, -0.4504481399601298, 0.17597171705383483];[datetime.datetime(2021, 1, 27, 9, 42, 6, 919256), 0.09995967395987833, -0.4498855600679313, 0.1647112898156276];[datetime.datetime(2021, 1, 27, 9, 42, 7, 197063), 0.09990442806356664, -0.44963691648892357, 0.1873955852002987]
2021-01-27 09:42:09.966300;Btn2;pressed;True;[datetime.datetime(2021, 1, 27, 9, 42, 9, 395762), -0.05007565335453358, -0.45047971041227103, 0.17106003970814027];[datetime.datetime(2021, 1, 27, 9, 42, 9, 966300), -0.0500174541538118, -0.45009923707594673, 0.15844329596531326];[datetime.datetime(2021, 1, 27, 9, 42, 10, 304141), -0.049946998534111615, -0.4495366937135083, 0.18615129209163958]
2021-01-27 09:42:12.795212;Btn1;pressed;True;[datetime.datetime(2021, 1, 27, 9, 42, 12, 203699), 0.10010314374488559, -0.4503875261859114, 0.178199331294439];[datetime.datetime(2021, 1, 27, 9, 42, 12, 795212), 0.10000932606462272, -0.4501461329880794, 0.16013745635765952];[datetime.datetime(2021, 1, 27, 9, 42, 13, 7401), 0.099875840106427, -0.44954530714184193, 0.18072851108804813]
2021-01-27 09:42:15.889521;Btn2;pressed;True;[datetime.datetime(2021, 1, 27, 9, 42, 15, 297835), -0.05007162712536815, -0.45051509959757274, 0.17211213084006383];[datetime.datetime(2021, 1, 27, 9, 42, 15, 889521), -0.04999887605512297, -0.4500036056375082, 0.16138354431409538];[datetime.datetime(2021, 1, 27, 9, 42, 16, 204594), -0.049939208937822124, -0.4495380722412496, 0.18612758694531376]
2021-01-27 09:42:18.779971;Btn1;pressed;True;[datetime.datetime(2021, 1, 27, 9, 42, 18, 296471), 0.10004364232424481, -0.4504491217819181, 0.16987106964177814];[datetime.datetime(2021, 1, 27, 9, 42, 18, 779971), 0.09998105831712945, -0.45009310550306286, 0.15863353160909419];[datetime.datetime(2021, 1, 27, 9, 42, 19, 102821), 0.09990824394158157, -0.44961702867010106, 0.18704603187727378]
2021-01-27 09:42:21.827214;Btn2;pressed;True;[datetime.datetime(2021, 1, 27, 9, 42, 21, 195755), -0.050079127698455364, -0.4504294118825, 0.1783586219892408];[datetime.datetime(2021, 1, 27, 9, 42, 21, 827214), -0.0500069865747257, -0.45007660253963677, 0.16049704016355507];[datetime.datetime(2021, 1, 27, 9, 42, 22, 106794), -0.04994310834064513, -0.4495016809045011, 0.1833023544689471]
2021-01-27 09:42:24.627277;Btn1;pressed;True;[datetime.datetime(2021, 1, 27, 9, 42, 24, 95712), 0.09997900023876333, -0.45045971574071375, 0.1705043605510992];[datetime.datetime(2021, 1, 27, 9, 42, 24, 627277), 0.10006512236626754, -0.4501375158933909, 0.16011331633750345];[datetime.datetime(2021, 1, 27, 9, 42, 24, 901013), 0.09991901061786462, -0.4495543193989203, 0.18415958283853548]
2021-01-27 09:42:27.780148;Btn2;pressed;True;[datetime.datetime(2021, 1, 27, 9, 42, 27, 95749), -0.05007887586308793, -0.4505087000435816, 0.1731857261927766];[datetime.datetime(2021, 1, 27, 9, 42, 27, 780148), -0.050021880496871104, -0.45013906904401335, 0.15912289611217995];[datetime.datetime(2021, 1, 27, 9, 42, 28, 4349), -0.04995326713178644, -0.44952162811828855, 0.182444489641422]
2021-01-27 09:42:30.654871;Btn1;pressed;True;[datetime.datetime(2021, 1, 27, 9, 42, 30, 95762), 0.10007654409873382, -0.45044868415254524, 0.1770980520846244];[datetime.datetime(2021, 1, 27, 9, 42, 30, 654871), 0.09998866519015534, -0.45012735000057996, 0.1586127133643987];[datetime.datetime(2021, 1, 27, 9, 42, 30, 896603), 0.09986808840128537, -0.44954747497008996, 0.1807330390916616]
2021-01-27 09:42:33.793503;Btn2;pressed;True;[datetime.datetime(2021, 1, 27, 9, 42, 33, 95882), -0.05007506471622268, -0.4504744150327701, 0.17834513410251004];[datetime.datetime(2021, 1, 27, 9, 42, 33, 793503), -0.050006170211985175, -0.4499976946507388, 0.1613677371545869];[datetime.datetime(2021, 1, 27, 9, 42, 34, 95765), -0.04994804980249274, -0.4495461554172998, 0.1843998712815319]
2021-01-27 09:42:36.722098;Btn1;pressed;True;[datetime.datetime(2021, 1, 27, 9, 42, 36, 196458), 0.10003356377861647, -0.45048253870818655, 0.17072495701905502];[datetime.datetime(2021, 1, 27, 9, 42, 36, 722098), 0.09999305776439182, -0.45014712441992755, 0.16006504297530588];[datetime.datetime(2021, 1, 27, 9, 42, 36, 911657), 0.09986990393123704, -0.4495556474195944, 0.1796583930076291]
2021-01-27 09:42:39.857309;Btn2;pressed;True;[datetime.datetime(2021, 1, 27, 9, 42, 39, 195762), -0.050077738377610426, -0.45049846724386233, 0.1723650354023671];[datetime.datetime(2021, 1, 27, 9, 42, 39, 857309), -0.05002385501323204, -0.450156837407532, 0.1591149842862953];[datetime.datetime(2021, 1, 27, 9, 42, 40, 123663), -0.049947410230890096, -0.4495403990971558, 0.181769353831166]
2021-01-27 09:42:42.903213;Btn1;pressed;True;[datetime.datetime(2021, 1, 27, 9, 42, 42, 195657), 0.10009799825670061, -0.45050811215563713, 0.17404067160866013];[datetime.datetime(2021, 1, 27, 9, 42, 42, 903213), 0.09993748705681216, -0.4498598669555296, 0.1646456191443893];[datetime.datetime(2021, 1, 27, 9, 42, 43, 105752), 0.09987192087585259, -0.4495276665220677, 0.18269167894046956]
2021-01-27 09:42:45.918864;Btn2;pressed;True;[datetime.datetime(2021, 1, 27, 9, 42, 45, 296483), -0.05008787690981854, -0.45050841241074924, 0.17403920008355106];[datetime.datetime(2021, 1, 27, 9, 42, 45, 918864), -0.05001910588090425, -0.45011410070946656, 0.1595306005166162];[datetime.datetime(2021, 1, 27, 9, 42, 46, 197731), -0.049945735009660874, -0.449525321646425, 0.18257093512108827]
2021-01-27 09:42:48.798934;Btn1;pressed;True;[datetime.datetime(2021, 1, 27, 9, 42, 48, 196298), 0.10004318520516223, -0.4504517455560152, 0.17593951951219947];[datetime.datetime(2021, 1, 27, 9, 42, 48, 798934), 0.09994513392764837, -0.449931381669351, 0.16572554472005052];[datetime.datetime(2021, 1, 27, 9, 42, 49, 3729), 0.09989012785211901, -0.44957255594866696, 0.18347218915114816]
2021-01-27 09:42:51.916736;Btn2;pressed;True;[datetime.datetime(2021, 1, 27, 9, 42, 51, 195752), -0.05007790834627594, -0.45049999627915394, 0.17396809513050598];[datetime.datetime(2021, 1, 27, 9, 42, 51, 916736), -0.049992896624751905, -0.4498782477180175, 0.1631855948470057];[datetime.datetime(2021, 1, 27, 9, 42, 52, 199656), -0.049955507861332925, -0.4496132799937744, 0.18690026403242938]
2021-01-27 09:42:54.767281;Btn1;pressed;True;[datetime.datetime(2021, 1, 27, 9, 42, 54, 204383), 0.10003178715395071, -0.45047463904366586, 0.17366720434418706];[datetime.datetime(2021, 1, 27, 9, 42, 54, 767281), 0.09999392324536366, -0.4502252603264963, 0.15863344764636564];[datetime.datetime(2021, 1, 27, 9, 42, 55, 6817), 0.09986941678584067, -0.4495534545770511, 0.18223762843850172]
2021-01-27 09:42:58.012509;Btn2;pressed;True;[datetime.datetime(2021, 1, 27, 9, 42, 57, 295739), -0.0500726940882168, -0.45045308890412616, 0.17633213520404906];[datetime.datetime(2021, 1, 27, 9, 42, 58, 12509), -0.050001689643455, -0.4500289287046611, 0.1618479203015773];[datetime.datetime(2021, 1, 27, 9, 42, 58, 215657), -0.049945259738524685, -0.4495210440756532, 0.18106598264001506]
2021-01-27 09:43:00.879221;Btn1;pressed;True;[datetime.datetime(2021, 1, 27, 9, 43, 0, 295760), 0.0999982789925485, -0.4505095016339104, 0.17335906903570453];[datetime.datetime(2021, 1, 27, 9, 43, 0, 879221), 0.10003036845759168, -0.45001825532570006, 0.16219522615334278];[datetime.datetime(2021, 1, 27, 9, 43, 1, 101107), 0.09991662154211157, -0.449543570500292, 0.1821526578734145]
2021-01-27 09:43:03.954243;Btn2;pressed;True;[datetime.datetime(2021, 1, 27, 9, 43, 3, 404165), -0.050068349786287346, -0.4504140076384987, 0.16695749050212466];[datetime.datetime(2021, 1, 27, 9, 43, 3, 954243), -0.050021947074311617, -0.4501396681639747, 0.15913870137694444];[datetime.datetime(2021, 1, 27, 9, 43, 4, 203656), -0.04994469974335855, -0.44951600396548075, 0.18107731730017215]
2021-01-27 09:43:06.926599;Btn1;pressed;True;[datetime.datetime(2021, 1, 27, 9, 43, 6, 297132), 0.10011783607636819, -0.450411756076973, 0.1781867077637023];[datetime.datetime(2021, 1, 27, 9, 43, 6, 926599), 0.10001186058825771, -0.45015754098428423, 0.16044455120144388];[datetime.datetime(2021, 1, 27, 9, 43, 7, 107210), 0.0998807195464244, -0.4495672697041, 0.17965037227677236]
2021-01-27 09:43:10.057853;Btn2;pressed;True;[datetime.datetime(2021, 1, 27, 9, 43, 9, 395722), -0.05009219832780383, -0.4505474224599485, 0.17203526048452492];[datetime.datetime(2021, 1, 27, 9, 43, 10, 57853), -0.05001685719862154, -0.45009386516980543, 0.16031113424115057];[datetime.datetime(2021, 1, 27, 9, 43, 10, 303640), -0.04995160254714793, -0.44950664878186214, 0.18318729214754353]
2021-01-27 09:43:12.985552;Btn1;pressed;True;[datetime.datetime(2021, 1, 27, 9, 43, 12, 396346), 0.10001836727486646, -0.4504839059506163, 0.17167543505115104];[datetime.datetime(2021, 1, 27, 9, 43, 12, 985552), 0.10005250480876864, -0.45019203259349716, 0.15859323656206362];[datetime.datetime(2021, 1, 27, 9, 43, 13, 206923), 0.0998983809590824, -0.44953558994541104, 0.18236182763167633]
2021-01-27 09:43:16.133131;Btn2;pressed;True;[datetime.datetime(2021, 1, 27, 9, 43, 15, 495687), -0.05008074497653664, -0.45052551455571027, 0.17196081172133862];[datetime.datetime(2021, 1, 27, 9, 43, 16, 133131), -0.05001917017868001, -0.4501146793150808, 0.15953524793543503];[datetime.datetime(2021, 1, 27, 9, 43, 16, 401634), -0.049942801691185076, -0.44949892097522004, 0.1834559555284041]
2021-01-27 09:43:19.028852;Btn1;pressed;True;[datetime.datetime(2021, 1, 27, 9, 43, 18, 495720), 0.10007024736742329, -0.45049461532152996, 0.17162252946796025];[datetime.datetime(2021, 1, 27, 9, 43, 19, 28852), 0.09999030705657443, -0.4501718569182157, 0.15973378873169333];[datetime.datetime(2021, 1, 27, 9, 43, 19, 329306), 0.09986313026499777, -0.44956221891117304, 0.18415153005612742]
2021-01-27 09:43:22.220712;Btn2;pressed;True;[datetime.datetime(2021, 1, 27, 9, 43, 21, 495713), -0.05008259152897889, -0.4504607138713803, 0.17628811821516027];[datetime.datetime(2021, 1, 27, 9, 43, 22, 220712), -0.04999833703548412, -0.4499987543128008, 0.1608829116177805];[datetime.datetime(2021, 1, 27, 9, 43, 22, 396578), -0.04994574417280198, -0.44952540411697106, 0.17949333341493787]
2021-01-27 09:43:25.122346;Btn1;pressed;True;[datetime.datetime(2021, 1, 27, 9, 43, 24, 595737), 0.10002815923692845, -0.4504536972398631, 0.16991590005779797];[datetime.datetime(2021, 1, 27, 9, 43, 25, 122346), 0.0999994233185125, -0.45010156031624915, 0.1610956381952087];[datetime.datetime(2021, 1, 27, 9, 43, 25, 401635), 0.09987777844348447, -0.4495540316773584, 0.18416761281340724]
2021-01-27 09:43:28.305243;Btn2;pressed;True;[datetime.datetime(2021, 1, 27, 9, 43, 27, 596447), -0.05008963481566838, -0.4505243701239952, 0.1719450072234189];[datetime.datetime(2021, 1, 27, 9, 43, 28, 305243), -0.04997630702081243, -0.4498004781354239, 0.16598253267932733];[datetime.datetime(2021, 1, 27, 9, 43, 28, 497133), -0.04994585319120304, -0.44952638531273015, 0.1824919119823844]
2021-01-27 09:43:31.156217;Btn1;pressed;True;[datetime.datetime(2021, 1, 27, 9, 43, 30, 601011), 0.1001007417269289, -0.4504833263740333, 0.17168230931077527];[datetime.datetime(2021, 1, 27, 9, 43, 31, 156217), 0.10001869091968474, -0.45018828458997084, 0.1585563522904916];[datetime.datetime(2021, 1, 27, 9, 43, 31, 401520), 0.09987996215584814, -0.4495638606576456, 0.17949748831042803]
2021-01-27 09:43:34.380539;Btn2;pressed;True;[datetime.datetime(2021, 1, 27, 9, 43, 33, 796487), -0.05007917590343844, -0.45051139920136557, 0.1729915419409141];[datetime.datetime(2021, 1, 27, 9, 43, 34, 380539), -0.050019163858685524, -0.45011462244236605, 0.15847955464250185];[datetime.datetime(2021, 1, 27, 9, 43, 34, 700121), -0.04994751919872746, -0.4495413798379363, 0.18614339787512632]
2021-01-27 09:43:37.207306;Btn1;pressed;True;[datetime.datetime(2021, 1, 27, 9, 43, 36, 695745), 0.10000013138201197, -0.4504389255355753, 0.1679815725300271];[datetime.datetime(2021, 1, 27, 9, 43, 37, 207306), 0.10005576081082909, -0.4501695840981565, 0.15957620520369376];[datetime.datetime(2021, 1, 27, 9, 43, 37, 499226), 0.09989681807925815, -0.44956560886679486, 0.18322276788971267]
2021-01-27 09:43:40.378684;Btn2;pressed;True;[datetime.datetime(2021, 1, 27, 9, 43, 39, 696381), -0.05007178982056699, -0.45044495412761104, 0.17110868857333775];[datetime.datetime(2021, 1, 27, 9, 43, 40, 378684), -0.05001015653119396, -0.45010513301773947, 0.1598671750487156];[datetime.datetime(2021, 1, 27, 9, 43, 40, 601866), -0.04994540162264406, -0.4495223210717754, 0.18248844962502292]
2021-01-27 09:43:43.331255;Btn1;pressed;True;[datetime.datetime(2021, 1, 27, 9, 43, 42, 702347), 0.10008545488762301, -0.45045165858384933, 0.1759314579629493];[datetime.datetime(2021, 1, 27, 9, 43, 43, 331255), 0.09992437144781054, -0.4498379134745967, 0.16648307667182602];[datetime.datetime(2021, 1, 27, 9, 43, 43, 522504), 0.09986862134890476, -0.44954987398709806, 0.1842561021751355]
2021-01-27 09:43:46.381188;Btn2;pressed;True;[datetime.datetime(2021, 1, 27, 9, 43, 45, 701972), -0.05007761466518661, -0.45042575917924954, 0.17888259078336283];[datetime.datetime(2021, 1, 27, 9, 43, 46, 381188), -0.0500174541538118, -0.45009923707594673, 0.15844329596531326];[datetime.datetime(2021, 1, 27, 9, 43, 46, 601268), -0.049950568518453586, -0.44949734371940797, 0.18108964605145933]
2021-01-27 09:43:49.351247;Btn1;pressed;True;[datetime.datetime(2021, 1, 27, 9, 43, 48, 703657), 0.10003051822929394, -0.4504271723891185, 0.17600043762583067];[datetime.datetime(2021, 1, 27, 9, 43, 49, 351247), 0.10001340275915806, -0.45012737569227684, 0.16100243024250066];[datetime.datetime(2021, 1, 27, 9, 43, 49, 507206), 0.09989224719410456, -0.44958209440879476, 0.18136873770416834]
2021-01-27 09:43:52.396044;Btn2;pressed;True;[datetime.datetime(2021, 1, 27, 9, 43, 51, 795774), -0.0500689281447314, -0.45041921054116196, 0.16855279357114078];[datetime.datetime(2021, 1, 27, 9, 43, 52, 396044), -0.050007541803557716, -0.45001003738853795, 0.16183674069395962];[datetime.datetime(2021, 1, 27, 9, 43, 52, 701360), -0.04994865924078627, -0.449551640529185, 0.18434456557791687]
2021-01-27 09:43:55.428072;Btn1;pressed;True;[datetime.datetime(2021, 1, 27, 9, 43, 54, 810429), 0.09996666512148239, -0.4503996411983404, 0.17754273984503105];[datetime.datetime(2021, 1, 27, 9, 43, 55, 428072), 0.10008363085420516, -0.4501836834007487, 0.15905852101101187];[datetime.datetime(2021, 1, 27, 9, 43, 55, 713712), 0.09993870242209658, -0.44953178443460545, 0.18266757567096908]
2021-01-27 09:43:58.528299;Btn2;pressed;True;[datetime.datetime(2021, 1, 27, 9, 43, 57, 895717), -0.05008038969600586, -0.45052231845836055, 0.1739951522005837];[datetime.datetime(2021, 1, 27, 9, 43, 58, 528299), -0.05002382168642815, -0.4501565375048438, 0.15910708166707133];[datetime.datetime(2021, 1, 27, 9, 43, 58, 795823), -0.049956243843304916, -0.4495484150790892, 0.18246824565717104]
2021-01-27 09:44:01.423461;Btn1;pressed;True;[datetime.datetime(2021, 1, 27, 9, 44, 0, 902199), 0.10003936567947272, -0.4504670115505822, 0.1759038217000203];[datetime.datetime(2021, 1, 27, 9, 44, 1, 423461), 0.10005316918850916, -0.45026923569964106, 0.15866557479248838];[datetime.datetime(2021, 1, 27, 9, 44, 1, 704490), 0.09989005727585758, -0.4495722383082296, 0.18185951698642952]
2021-01-27 09:44:04.591232;Btn2;pressed;True;[datetime.datetime(2021, 1, 27, 9, 44, 3, 996503), -0.05006549753798225, -0.45038834886208584, 0.16625966626120364];[datetime.datetime(2021, 1, 27, 9, 44, 4, 591232), -0.05002530985984106, -0.45009836403813436, 0.15844329596531337];[datetime.datetime(2021, 1, 27, 9, 44, 4, 803387), -0.049950871867960926, -0.4495000735140627, 0.1803230840003539]
2021-01-27 09:44:07.463280;Btn1;pressed;True;[datetime.datetime(2021, 1, 27, 9, 44, 6, 995790), 0.10003073195202226, -0.4504281347609559, 0.16824364222987073];[datetime.datetime(2021, 1, 27, 9, 44, 7, 463280), 0.09999552678259649, -0.45015823940605365, 0.15871395307277436];[datetime.datetime(2021, 1, 27, 9, 44, 7, 706575), 0.09987944574119816, -0.44956153625371426, 0.18281242696639452]
2021-01-27 09:44:10.588559;Btn2;pressed;True;[datetime.datetime(2021, 1, 27, 9, 44, 9, 995613), -0.05007110784599982, -0.4504388190959666, 0.1677093635641358];[datetime.datetime(2021, 1, 27, 9, 44, 10, 588559), -0.05000685009612976, -0.45000381282168694, 0.16140398366915276];[datetime.datetime(2021, 1, 27, 9, 44, 10, 907660), -0.04994619813294174, -0.44952948988336733, 0.18664818493409738]
2021-01-27 09:44:13.510359;Btn1;pressed;True;[datetime.datetime(2021, 1, 27, 9, 44, 12, 899658), 0.10007461441690486, -0.45043999857469413, 0.17037791900959554];[datetime.datetime(2021, 1, 27, 9, 44, 13, 510359), 0.09999701507159008, -0.4501278271135513, 0.159869235010539];[datetime.datetime(2021, 1, 27, 9, 44, 13, 802133), 0.09989447544899864, -0.449592123049766, 0.1861270486869073]
2021-01-27 09:44:16.623505;Btn2;pressed;True;[datetime.datetime(2021, 1, 27, 9, 44, 15, 895727), -0.050074508588296984, -0.4504694121155882, 0.1784557794915274];[datetime.datetime(2021, 1, 27, 9, 44, 16, 623505), -0.05001797177268903, -0.45010389504723797, 0.15949899212040508];[datetime.datetime(2021, 1, 27, 9, 44, 16, 900196), -0.04995465253855804, -0.44953409517682086, 0.18181230558037637]
2021-01-27 09:44:19.447239;Btn1;pressed;True;[datetime.datetime(2021, 1, 27, 9, 44, 18, 895693), 0.09999817413815737, -0.45046726873510606, 0.1733787088587946];[datetime.datetime(2021, 1, 27, 9, 44, 19, 447239), 0.10008762929425183, -0.4502758613129734, 0.15867360480777803];[datetime.datetime(2021, 1, 27, 9, 44, 19, 697489), 0.09989785115831992, -0.44953320587974227, 0.1829134407231244]
2021-01-27 09:44:22.671280;Btn2;pressed;True;[datetime.datetime(2021, 1, 27, 9, 44, 21, 995701), -0.050061676593425565, -0.4504255705543513, 0.1774859391730358];[datetime.datetime(2021, 1, 27, 9, 44, 22, 671280), -0.05002277729647832, -0.4502187233687287, 0.15870400185986602];[datetime.datetime(2021, 1, 27, 9, 44, 22, 899664), -0.049936310673911445, -0.4495119829214869, 0.18115289311608046]
2021-01-27 09:44:25.573646;Btn1;pressed;True;[datetime.datetime(2021, 1, 27, 9, 44, 25, 2849), 0.10003372132173842, -0.4504044522082073, 0.1669769851968518];[datetime.datetime(2021, 1, 27, 9, 44, 25, 573646), 0.100042623914077, -0.45018467295689635, 0.15850670035032852];[datetime.datetime(2021, 1, 27, 9, 44, 25, 809649), 0.099901527414897, -0.4495497487722005, 0.18192737904189968]
2021-01-27 09:44:28.695831;Btn2;pressed;True;[datetime.datetime(2021, 1, 27, 9, 44, 27, 995751), -0.05007190710486588, -0.4504460092157041, 0.1786296767089275];[datetime.datetime(2021, 1, 27, 9, 44, 28, 695831), -0.05000569722408906, -0.44999343830673333, 0.16137563940340285];[datetime.datetime(2021, 1, 27, 9, 44, 29, 17384), -0.049945775143198215, -0.44952568285959144, 0.18661657059931105]
2021-01-27 09:44:31.573615;Btn1;pressed;True;[datetime.datetime(2021, 1, 27, 9, 44, 31, 95733), 0.10001857863486448, -0.45041055321279905, 0.16669077072093882];[datetime.datetime(2021, 1, 27, 9, 44, 31, 573615), 0.10000538257505241, -0.45020260805253093, 0.15942665960223648];[datetime.datetime(2021, 1, 27, 9, 44, 31, 796678), 0.09987741422382194, -0.44958945434554537, 0.17923200778467485]
2021-01-27 09:44:34.719228;Btn2;pressed;True;[datetime.datetime(2021, 1, 27, 9, 44, 34, 95746), -0.05007034002757863, -0.45043191181469056, 0.16694955596871816];[datetime.datetime(2021, 1, 27, 9, 44, 34, 719228), -0.049988061286745676, -0.4499062697543038, 0.1626185312416213];[datetime.datetime(2021, 1, 27, 9, 44, 35, 302), -0.04994692220711765, -0.44953600674948363, 0.18446307099060388]
2021-01-27 09:44:37.607636;Btn1;pressed;True;[datetime.datetime(2021, 1, 27, 9, 44, 36, 999658), 0.09995184991349763, -0.45040721652752574, 0.16688510505198786];[datetime.datetime(2021, 1, 27, 9, 44, 37, 607636), 0.10006974790444634, -0.4501212368506857, 0.16073288337793903];[datetime.datetime(2021, 1, 27, 9, 44, 37, 803661), 0.09993458536825522, -0.4495503022999008, 0.1796297340184486]
2021-01-27 09:44:40.721507;Btn2;pressed;True;[datetime.datetime(2021, 1, 27, 9, 44, 40, 96867), -0.05007436502706844, -0.4504681206405706, 0.16928089523283948];[datetime.datetime(2021, 1, 27, 9, 44, 40, 721507), -0.050020051812903914, -0.45012261300342193, 0.15988623419617023];[datetime.datetime(2021, 1, 27, 9, 44, 40, 923259), -0.049957007508983506, -0.44955528718671395, 0.17956004284694924]
2021-01-27 09:44:43.573846;Btn1;pressed;True;[datetime.datetime(2021, 1, 27, 9, 44, 42, 995744), 0.1000566397982112, -0.4504704971995775, 0.17165130890047603];[datetime.datetime(2021, 1, 27, 9, 44, 43, 573846), 0.09999805215835228, -0.4502067265666006, 0.15981558114963168];[datetime.datetime(2021, 1, 27, 9, 44, 43, 805100), 0.0998787012819489, -0.44959524792503497, 0.18488633542421726]
2021-01-27 09:44:46.729859;Btn2;pressed;True;[datetime.datetime(2021, 1, 27, 9, 44, 46, 99658), -0.05008029295694591, -0.450521448195299, 0.17196534780171835];[datetime.datetime(2021, 1, 27, 9, 44, 46, 729859), -0.05001754224477123, -0.45010002979279684, 0.1598750791691269];[datetime.datetime(2021, 1, 27, 9, 44, 47, 3056), -0.049948443373005136, -0.44954969765992253, 0.1844551918576554]
